achieved_sir_db,default_has_overlap,default_mid_count,default_non_overlap_count,default_strong_count,default_target_count,default_weak_count,frame_id,frame_idx,interference_params_json,mask_types,narrow_has_overlap,narrow_mid_count,narrow_non_overlap_count,narrow_strong_count,narrow_target_count,narrow_weak_count,num_interferers,sample_id,sir_name,source_sequence,split,target_sir_db
9.999999999999998,True,0,0,2,2,0,d1a_000002,1,"[{""interferer_id"": 0, ""phase0_rad"": 5.642827399064956, ""fast_freq_norm"": -0.4005641664610941, ""slope_mismatch_norm"": -0.5148015712737646, ""time_offset_norm"": -0.1272168872270165, ""slow_time_freq_cycles_per_chirp"": -0.0004916994277156944, ""amp_jitter"": 0.9419104544777495}]",default;narrow,False,1,2,1,2,0,1,train_00001,light,2019_04_30_mlms000,train,10.0
9.64327466553287e-16,True,0,0,2,2,0,d1a_000002,1,"[{""interferer_id"": 0, ""phase0_rad"": 3.4974273355171768, ""fast_freq_norm"": -0.03778792137678283, ""slope_mismatch_norm"": -0.37729334054806873, ""time_offset_norm"": -0.34065797884631016, ""slow_time_freq_cycles_per_chirp"": 0.0031494783818478284, ""amp_jitter"": 0.8493599997947356}, {""interferer_id"": 1, ""phase0_rad"": 3.05224676471545, ""fast_freq_norm"": 0.25941026342421974, ""slope_mismatch_norm"": 3.66038863384361, ""time_offset_norm"": -0.03192893368507094, ""slow_time_freq_cycles_per_chirp"": 0.04504892547690589, ""amp_jitter"": 0.8673989707514824}]",default;narrow,False,1,2,1,2,0,2,train_00002,medium,2019_04_30_mlms000,train,0.0
10.000000000000002,True,0,0,2,2,0,d1a_000004,3,"[{""interferer_id"": 0, ""phase0_rad"": 4.8499795400906, ""fast_freq_norm"": 0.3621778672412059, ""slope_mismatch_norm"": -5.461941270212808, ""time_offset_norm"": 0.18165230434236512, ""slow_time_freq_cycles_per_chirp"": 0.0008310416565212309, ""amp_jitter"": 0.9339367440640001}]",default;narrow,False,0,2,2,2,0,1,train_00003,light,2019_04_30_mlms000,train,10.0
-9.643274665532871e-16,True,0,0,2,2,0,d1a_000004,3,"[{""interferer_id"": 0, ""phase0_rad"": 4.701705424378146, ""fast_freq_norm"": 0.043034668213243144, ""slope_mismatch_norm"": 6.139247670297838, ""time_offset_norm"": -0.2523528514899688, ""slow_time_freq_cycles_per_chirp"": 0.051099158228111716, ""amp_jitter"": 1.051582617018833}, {""interferer_id"": 1, ""phase0_rad"": 6.223540392154166, ""fast_freq_norm"": 0.20170432519788822, ""slope_mismatch_norm"": 1.4987561947432102, ""time_offset_norm"": 0.049192810083937055, ""slow_time_freq_cycles_per_chirp"": -0.058122081509599244, ""amp_jitter"": 0.9926782489322438}]",default;narrow,False,0,2,2,2,0,2,train_00004,medium,2019_04_30_mlms000,train,0.0
9.999999999999996,True,1,0,2,3,0,d1a_000011,10,"[{""interferer_id"": 0, ""phase0_rad"": 3.1114471133036843, ""fast_freq_norm"": 0.2749855837875456, ""slope_mismatch_norm"": -1.5861222948383498, ""time_offset_norm"": 0.25296641984136725, ""slow_time_freq_cycles_per_chirp"": -0.0056023745160450195, ""amp_jitter"": 0.9989820271576977}]",default;narrow,True,1,0,2,3,0,1,train_00005,light,2019_04_30_mlms000,train,10.0
1.928654933106574e-15,True,1,0,2,3,0,d1a_000011,10,"[{""interferer_id"": 0, ""phase0_rad"": 1.7682488524351516, ""fast_freq_norm"": 0.2663331356805357, ""slope_mismatch_norm"": 6.172688187726894, ""time_offset_norm"": -0.1428381853038163, ""slow_time_freq_cycles_per_chirp"": 0.026056410752961348, ""amp_jitter"": 1.0818191159690946}, {""interferer_id"": 1, ""phase0_rad"": 5.480035049617815, ""fast_freq_norm"": -0.28923644658089376, ""slope_mismatch_norm"": -3.7684679036081805, ""time_offset_norm"": -0.2598341859486034, ""slow_time_freq_cycles_per_chirp"": 0.0606595749652505, ""amp_jitter"": 1.230982762966021}]",default;narrow,True,1,0,2,3,0,2,train_00006,medium,2019_04_30_mlms000,train,0.0
10.000000000000002,True,1,0,2,3,0,d1a_000021,20,"[{""interferer_id"": 0, ""phase0_rad"": 0.011182730500568528, ""fast_freq_norm"": -0.337055129498633, ""slope_mismatch_norm"": -3.205227782714365, ""time_offset_norm"": 0.13960123268972263, ""slow_time_freq_cycles_per_chirp"": 0.02889028984041174, ""amp_jitter"": 0.9349766388564367}]",default;narrow,True,1,0,2,3,0,1,train_00007,light,2019_04_30_mlms000,train,10.0
1.928654933106574e-15,True,1,0,2,3,0,d1a_000021,20,"[{""interferer_id"": 0, ""phase0_rad"": 4.473023841487172, ""fast_freq_norm"": 0.3701437273021236, ""slope_mismatch_norm"": -5.365181339339746, ""time_offset_norm"": 0.3353539175170177, ""slow_time_freq_cycles_per_chirp"": 0.019134907309574345, ""amp_jitter"": 1.0675807009623888}, {""interferer_id"": 1, ""phase0_rad"": 1.8527881471887127, ""fast_freq_norm"": 0.37044029075800927, ""slope_mismatch_norm"": 1.700947110716415, ""time_offset_norm"": 0.22878518727553332, ""slow_time_freq_cycles_per_chirp"": 0.051313718211982676, ""amp_jitter"": 0.8317846518084688}]",default;narrow,True,1,0,2,3,0,2,train_00008,medium,2019_04_30_mlms000,train,0.0
10.000000000000002,True,1,0,2,3,0,d1a_000022,21,"[{""interferer_id"": 0, ""phase0_rad"": 3.4414786498982286, ""fast_freq_norm"": -0.1873371412354738, ""slope_mismatch_norm"": 6.068644576422987, ""time_offset_norm"": -0.29274502044799383, ""slow_time_freq_cycles_per_chirp"": 0.05551051037013034, ""amp_jitter"": 0.7784262533359378}]",default;narrow,True,1,0,2,3,0,1,train_00009,light,2019_04_30_mlms000,train,10.0
-1.9286549331065747e-15,True,1,0,2,3,0,d1a_000022,21,"[{""interferer_id"": 0, ""phase0_rad"": 0.14670041594405356, ""fast_freq_norm"": 0.3811139524333806, ""slope_mismatch_norm"": -6.0098870666383775, ""time_offset_norm"": -0.2997605873314826, ""slow_time_freq_cycles_per_chirp"": 0.0387561827311763, ""amp_jitter"": 0.9419712390285107}, {""interferer_id"": 1, ""phase0_rad"": 0.40655094540275105, ""fast_freq_norm"": -0.2612220533536632, ""slope_mismatch_norm"": -0.07663465804120229, ""time_offset_norm"": -0.013040627723009512, ""slow_time_freq_cycles_per_chirp"": -0.05534724582118088, ""amp_jitter"": 1.054105965985128}]",default;narrow,True,1,0,2,3,0,2,train_00010,medium,2019_04_30_mlms000,train,0.0
