background_cell_count,background_energy_increase_db,false_alarm_count,hit_count,input_type,mask_name,measured_pfa,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,pd,protocol,sir_name,source_sequence,split_definition,target_count,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_sir_db,test_frame_count,threshold_source
10839,0.0,113,160,clean,default,0.01042531598855983,0.0,0.0,0.0,0.5925925925925926,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.0,0.0,0.01,,120,input_specific_validation_background
3326,0.0,36,55,clean,default,0.010823812387251955,0.0,0.0,0.0,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.0,0.0,0.01,,40,input_specific_validation_background
10839,0.0,17,134,clean,default,0.0015684103699603285,0.0,0.0,0.0,0.4962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.0,0.0,0.001,,120,input_specific_validation_background
3326,0.0,8,42,clean,default,0.0024052916416115455,0.0,0.0,0.0,0.358974358974359,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.0,0.0,0.001,,40,input_specific_validation_background
11481,0.020936670009687693,122,126,mse_model_clean,narrow,0.010626252068635137,0.048443113856534624,10139392847.331367,0.05275989205355813,0.4666666666666667,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.050882145098635846,0.04771234938479939,0.01,,120,input_specific_validation_background
3577,0.020936670009687693,41,52,mse_model_clean,narrow,0.011462119094213028,0.048443113856534624,10139392847.331367,0.05275989205355813,0.4444444444444444,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.050882145098635846,0.04771234938479939,0.01,,40,input_specific_validation_background
11481,0.020936670009687693,15,103,mse_model_clean,narrow,0.0013065064018813691,0.048443113856534624,10139392847.331367,0.05275989205355813,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.050882145098635846,0.04771234938479939,0.001,,120,input_specific_validation_background
3577,0.020936670009687693,6,39,mse_model_clean,narrow,0.0016773832820799553,0.048443113856534624,10139392847.331367,0.05275989205355813,0.3333333333333333,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.050882145098635846,0.04771234938479939,0.001,,40,input_specific_validation_background
11481,0.020936670009687693,122,126,mse_model_clean,narrow,0.010626252068635137,0.048443113856534624,10139392847.331367,0.05275989205355813,0.4666666666666667,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.050882145098635846,0.04771234938479939,0.01,,120,input_specific_validation_background
3577,0.020936670009687693,41,52,mse_model_clean,narrow,0.011462119094213028,0.048443113856534624,10139392847.331367,0.05275989205355813,0.4444444444444444,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.050882145098635846,0.04771234938479939,0.01,,40,input_specific_validation_background
11481,0.020936670009687693,15,103,mse_model_clean,narrow,0.0013065064018813691,0.048443113856534624,10139392847.331367,0.05275989205355813,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.050882145098635846,0.04771234938479939,0.001,,120,input_specific_validation_background
3577,0.020936670009687693,6,39,mse_model_clean,narrow,0.0016773832820799553,0.048443113856534624,10139392847.331367,0.05275989205355813,0.3333333333333333,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.050882145098635846,0.04771234938479939,0.001,,40,input_specific_validation_background
10839,0.020477560415586987,114,161,mse_model_clean,default,0.010517575422086908,0.048443113856534624,10139392847.331367,0.05480122379309904,0.5962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.053228616017303915,0.05012594301186423,0.01,,120,input_specific_validation_background
3326,0.020477560415586987,36,55,mse_model_clean,default,0.010823812387251955,0.048443113856534624,10139392847.331367,0.05480122379309904,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.053228616017303915,0.05012594301186423,0.01,,40,input_specific_validation_background
10839,0.020477560415586987,17,133,mse_model_clean,default,0.0015684103699603285,0.048443113856534624,10139392847.331367,0.05480122379309904,0.4925925925925926,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.053228616017303915,0.05012594301186423,0.001,,120,input_specific_validation_background
3326,0.020477560415586987,8,42,mse_model_clean,default,0.0024052916416115455,0.048443113856534624,10139392847.331367,0.05480122379309904,0.358974358974359,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.053228616017303915,0.05012594301186423,0.001,,40,input_specific_validation_background
10839,0.020477560415586987,114,161,mse_model_clean,default,0.010517575422086908,0.048443113856534624,10139392847.331367,0.05480122379309904,0.5962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.053228616017303915,0.05012594301186423,0.01,,120,input_specific_validation_background
3326,0.020477560415586987,36,55,mse_model_clean,default,0.010823812387251955,0.048443113856534624,10139392847.331367,0.05480122379309904,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.053228616017303915,0.05012594301186423,0.01,,40,input_specific_validation_background
10839,0.020477560415586987,17,133,mse_model_clean,default,0.0015684103699603285,0.048443113856534624,10139392847.331367,0.05480122379309904,0.4925925925925926,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.053228616017303915,0.05012594301186423,0.001,,120,input_specific_validation_background
3326,0.020477560415586987,8,42,mse_model_clean,default,0.0024052916416115455,0.048443113856534624,10139392847.331367,0.05480122379309904,0.358974358974359,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.053228616017303915,0.05012594301186423,0.001,,40,input_specific_validation_background
11481,3.1977107680579024,111,184,pure_bce_model_clean,narrow,0.009668147373922133,53.19774626009843,9.203193497437333e+16,1.1626324714879175,0.6814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,4.711313624117841,2.743055555552482,0.01,,120,input_specific_validation_background
3577,3.1977107680579024,37,62,pure_bce_model_clean,narrow,0.01034386357282639,53.19774626009843,9.203193497437333e+16,1.1626324714879175,0.5299145299145299,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,4.711313624117841,2.743055555552482,0.01,,40,input_specific_validation_background
11481,3.1977107680579024,4,127,pure_bce_model_clean,narrow,0.0003484017071683651,53.19774626009843,9.203193497437333e+16,1.1626324714879175,0.4703703703703704,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,4.711313624117841,2.743055555552482,0.001,,120,input_specific_validation_background
3577,3.1977107680579024,11,38,pure_bce_model_clean,narrow,0.0030752026838132512,53.19774626009843,9.203193497437333e+16,1.1626324714879175,0.3247863247863248,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,4.711313624117841,2.743055555552482,0.001,,40,input_specific_validation_background
11481,3.1977107680579024,111,184,pure_bce_model_clean,narrow,0.009668147373922133,53.19774626009843,9.203193497437333e+16,1.1626324714879175,0.6814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,4.711313624117841,2.743055555552482,0.01,,120,input_specific_validation_background
3577,3.1977107680579024,37,62,pure_bce_model_clean,narrow,0.01034386357282639,53.19774626009843,9.203193497437333e+16,1.1626324714879175,0.5299145299145299,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,4.711313624117841,2.743055555552482,0.01,,40,input_specific_validation_background
11481,3.1977107680579024,4,127,pure_bce_model_clean,narrow,0.0003484017071683651,53.19774626009843,9.203193497437333e+16,1.1626324714879175,0.4703703703703704,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,4.711313624117841,2.743055555552482,0.001,,120,input_specific_validation_background
3577,3.1977107680579024,11,38,pure_bce_model_clean,narrow,0.0030752026838132512,53.19774626009843,9.203193497437333e+16,1.1626324714879175,0.3247863247863248,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,4.711313624117841,2.743055555552482,0.001,,40,input_specific_validation_background
10839,3.2680956090347903,127,206,pure_bce_model_clean,default,0.011716948057938924,53.19774626009843,9.203193497437333e+16,1.2145154634106134,0.762962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,4.379684530150672,2.8450746334158934,0.01,,120,input_specific_validation_background
3326,3.2680956090347903,25,72,pure_bce_model_clean,default,0.00751653638003608,53.19774626009843,9.203193497437333e+16,1.2145154634106134,0.6153846153846154,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,4.379684530150672,2.8450746334158934,0.01,,40,input_specific_validation_background
10839,3.2680956090347903,8,147,pure_bce_model_clean,default,0.0007380754682166251,53.19774626009843,9.203193497437333e+16,1.2145154634106134,0.5444444444444444,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,4.379684530150672,2.8450746334158934,0.001,,120,input_specific_validation_background
3326,3.2680956090347903,2,45,pure_bce_model_clean,default,0.0006013229104028864,53.19774626009843,9.203193497437333e+16,1.2145154634106134,0.38461538461538464,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,4.379684530150672,2.8450746334158934,0.001,,40,input_specific_validation_background
10839,3.2680956090347903,127,206,pure_bce_model_clean,default,0.011716948057938924,53.19774626009843,9.203193497437333e+16,1.2145154634106134,0.762962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,4.379684530150672,2.8450746334158934,0.01,,120,input_specific_validation_background
3326,3.2680956090347903,25,72,pure_bce_model_clean,default,0.00751653638003608,53.19774626009843,9.203193497437333e+16,1.2145154634106134,0.6153846153846154,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,4.379684530150672,2.8450746334158934,0.01,,40,input_specific_validation_background
10839,3.2680956090347903,8,147,pure_bce_model_clean,default,0.0007380754682166251,53.19774626009843,9.203193497437333e+16,1.2145154634106134,0.5444444444444444,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,4.379684530150672,2.8450746334158934,0.001,,120,input_specific_validation_background
3326,3.2680956090347903,2,45,pure_bce_model_clean,default,0.0006013229104028864,53.19774626009843,9.203193497437333e+16,1.2145154634106134,0.38461538461538464,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,4.379684530150672,2.8450746334158934,0.001,,40,input_specific_validation_background
11481,-0.07826108109682726,124,146,bce_rec_l0p1_model_clean,narrow,0.010800452922219319,0.07979529001156231,1819679386.6317914,0.017425340216078666,0.5407407407407407,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.19302825826788753,-0.0002743404687642648,0.01,,120,input_specific_validation_background
3577,-0.07826108109682726,35,60,bce_rec_l0p1_model_clean,narrow,0.009784735812133072,0.07979529001156231,1819679386.6317914,0.017425340216078666,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.19302825826788753,-0.0002743404687642648,0.01,,40,input_specific_validation_background
11481,-0.07826108109682726,6,106,bce_rec_l0p1_model_clean,narrow,0.0005226025607525476,0.07979529001156231,1819679386.6317914,0.017425340216078666,0.3925925925925926,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.19302825826788753,-0.0002743404687642648,0.001,,120,input_specific_validation_background
3577,-0.07826108109682726,4,48,bce_rec_l0p1_model_clean,narrow,0.0011182555213866368,0.07979529001156231,1819679386.6317914,0.017425340216078666,0.41025641025641024,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.19302825826788753,-0.0002743404687642648,0.001,,40,input_specific_validation_background
11481,-0.07826108109682726,124,146,bce_rec_l0p1_model_clean,narrow,0.010800452922219319,0.07979529001156231,1819679386.6317914,0.017425340216078666,0.5407407407407407,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.19302825826788753,-0.0002743404687642648,0.01,,120,input_specific_validation_background
3577,-0.07826108109682726,35,60,bce_rec_l0p1_model_clean,narrow,0.009784735812133072,0.07979529001156231,1819679386.6317914,0.017425340216078666,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.19302825826788753,-0.0002743404687642648,0.01,,40,input_specific_validation_background
11481,-0.07826108109682726,6,106,bce_rec_l0p1_model_clean,narrow,0.0005226025607525476,0.07979529001156231,1819679386.6317914,0.017425340216078666,0.3925925925925926,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.19302825826788753,-0.0002743404687642648,0.001,,120,input_specific_validation_background
3577,-0.07826108109682726,4,48,bce_rec_l0p1_model_clean,narrow,0.0011182555213866368,0.07979529001156231,1819679386.6317914,0.017425340216078666,0.41025641025641024,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.19302825826788753,-0.0002743404687642648,0.001,,40,input_specific_validation_background
10839,-0.07615455984166203,115,181,bce_rec_l0p1_model_clean,default,0.010609834855613986,0.07979529001156231,1819679386.6317914,0.018464969654154118,0.6703703703703704,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.2034441906601295,-0.027830353388101418,0.01,,120,input_specific_validation_background
3326,-0.07615455984166203,33,65,bce_rec_l0p1_model_clean,default,0.009921828021647625,0.07979529001156231,1819679386.6317914,0.018464969654154118,0.5555555555555556,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.2034441906601295,-0.027830353388101418,0.01,,40,input_specific_validation_background
10839,-0.07615455984166203,6,137,bce_rec_l0p1_model_clean,default,0.0005535566011624688,0.07979529001156231,1819679386.6317914,0.018464969654154118,0.5074074074074074,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.2034441906601295,-0.027830353388101418,0.001,,120,input_specific_validation_background
3326,-0.07615455984166203,4,51,bce_rec_l0p1_model_clean,default,0.0012026458208057728,0.07979529001156231,1819679386.6317914,0.018464969654154118,0.4358974358974359,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.2034441906601295,-0.027830353388101418,0.001,,40,input_specific_validation_background
10839,-0.07615455984166203,115,181,bce_rec_l0p1_model_clean,default,0.010609834855613986,0.07979529001156231,1819679386.6317914,0.018464969654154118,0.6703703703703704,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.2034441906601295,-0.027830353388101418,0.01,,120,input_specific_validation_background
3326,-0.07615455984166203,33,65,bce_rec_l0p1_model_clean,default,0.009921828021647625,0.07979529001156231,1819679386.6317914,0.018464969654154118,0.5555555555555556,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.2034441906601295,-0.027830353388101418,0.01,,40,input_specific_validation_background
10839,-0.07615455984166203,6,137,bce_rec_l0p1_model_clean,default,0.0005535566011624688,0.07979529001156231,1819679386.6317914,0.018464969654154118,0.5074074074074074,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.2034441906601295,-0.027830353388101418,0.001,,120,input_specific_validation_background
3326,-0.07615455984166203,4,51,bce_rec_l0p1_model_clean,default,0.0012026458208057728,0.07979529001156231,1819679386.6317914,0.018464969654154118,0.4358974358974359,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.2034441906601295,-0.027830353388101418,0.001,,40,input_specific_validation_background
11481,-0.09842379425389956,123,129,bce_rec_l0p5_model_clean,narrow,0.010713352495427228,0.0490234113069278,1619806752.8283515,-0.032903378059764066,0.4777777777777778,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.056028325231619144,-0.0035743106837503973,0.01,,120,input_specific_validation_background
3577,-0.09842379425389956,39,55,bce_rec_l0p5_model_clean,narrow,0.01090299133351971,0.0490234113069278,1619806752.8283515,-0.032903378059764066,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.056028325231619144,-0.0035743106837503973,0.01,,40,input_specific_validation_background
11481,-0.09842379425389956,9,103,bce_rec_l0p5_model_clean,narrow,0.0007839038411288215,0.0490234113069278,1619806752.8283515,-0.032903378059764066,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.056028325231619144,-0.0035743106837503973,0.001,,120,input_specific_validation_background
3577,-0.09842379425389956,7,44,bce_rec_l0p5_model_clean,narrow,0.0019569471624266144,0.0490234113069278,1619806752.8283515,-0.032903378059764066,0.37606837606837606,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.056028325231619144,-0.0035743106837503973,0.001,,40,input_specific_validation_background
11481,-0.09842379425389956,123,129,bce_rec_l0p5_model_clean,narrow,0.010713352495427228,0.0490234113069278,1619806752.8283515,-0.032903378059764066,0.4777777777777778,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.056028325231619144,-0.0035743106837503973,0.01,,120,input_specific_validation_background
3577,-0.09842379425389956,39,55,bce_rec_l0p5_model_clean,narrow,0.01090299133351971,0.0490234113069278,1619806752.8283515,-0.032903378059764066,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.056028325231619144,-0.0035743106837503973,0.01,,40,input_specific_validation_background
11481,-0.09842379425389956,9,103,bce_rec_l0p5_model_clean,narrow,0.0007839038411288215,0.0490234113069278,1619806752.8283515,-0.032903378059764066,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.056028325231619144,-0.0035743106837503973,0.001,,120,input_specific_validation_background
3577,-0.09842379425389956,7,44,bce_rec_l0p5_model_clean,narrow,0.0019569471624266144,0.0490234113069278,1619806752.8283515,-0.032903378059764066,0.37606837606837606,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.056028325231619144,-0.0035743106837503973,0.001,,40,input_specific_validation_background
10839,-0.09994751670765877,118,164,bce_rec_l0p5_model_clean,default,0.010886613156195222,0.0490234113069278,1619806752.8283515,-0.030316775590087275,0.6074074074074074,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.062079255575160426,-0.0093802289336167,0.01,,120,input_specific_validation_background
3326,-0.09994751670765877,35,60,bce_rec_l0p5_model_clean,default,0.010523150932050512,0.0490234113069278,1619806752.8283515,-0.030316775590087275,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.062079255575160426,-0.0093802289336167,0.01,,40,input_specific_validation_background
10839,-0.09994751670765877,9,133,bce_rec_l0p5_model_clean,default,0.0008303349017437033,0.0490234113069278,1619806752.8283515,-0.030316775590087275,0.4925925925925926,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.062079255575160426,-0.0093802289336167,0.001,,120,input_specific_validation_background
3326,-0.09994751670765877,7,47,bce_rec_l0p5_model_clean,default,0.0021046301864101023,0.0490234113069278,1619806752.8283515,-0.030316775590087275,0.4017094017094017,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.062079255575160426,-0.0093802289336167,0.001,,40,input_specific_validation_background
10839,-0.09994751670765877,118,164,bce_rec_l0p5_model_clean,default,0.010886613156195222,0.0490234113069278,1619806752.8283515,-0.030316775590087275,0.6074074074074074,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.062079255575160426,-0.0093802289336167,0.01,,120,input_specific_validation_background
3326,-0.09994751670765877,35,60,bce_rec_l0p5_model_clean,default,0.010523150932050512,0.0490234113069278,1619806752.8283515,-0.030316775590087275,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.062079255575160426,-0.0093802289336167,0.01,,40,input_specific_validation_background
10839,-0.09994751670765877,9,133,bce_rec_l0p5_model_clean,default,0.0008303349017437033,0.0490234113069278,1619806752.8283515,-0.030316775590087275,0.4925925925925926,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.062079255575160426,-0.0093802289336167,0.001,,120,input_specific_validation_background
3326,-0.09994751670765877,7,47,bce_rec_l0p5_model_clean,default,0.0021046301864101023,0.0490234113069278,1619806752.8283515,-0.030316775590087275,0.4017094017094017,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.062079255575160426,-0.0093802289336167,0.001,,40,input_specific_validation_background
11481,-0.002159581314486702,125,128,bce_rec_l1p0_model_clean,narrow,0.01088755334901141,0.08409869677785503,1973186932.397265,-0.0037897920255076656,0.4740740740740741,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.03569176948721968,0.0039849316685464375,0.01,,120,input_specific_validation_background
3577,-0.002159581314486702,40,52,bce_rec_l1p0_model_clean,narrow,0.01118255521386637,0.08409869677785503,1973186932.397265,-0.0037897920255076656,0.4444444444444444,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.03569176948721968,0.0039849316685464375,0.01,,40,input_specific_validation_background
11481,-0.002159581314486702,13,103,bce_rec_l1p0_model_clean,narrow,0.0011323055482971866,0.08409869677785503,1973186932.397265,-0.0037897920255076656,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.03569176948721968,0.0039849316685464375,0.001,,120,input_specific_validation_background
3577,-0.002159581314486702,7,42,bce_rec_l1p0_model_clean,narrow,0.0019569471624266144,0.08409869677785503,1973186932.397265,-0.0037897920255076656,0.358974358974359,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.03569176948721968,0.0039849316685464375,0.001,,40,input_specific_validation_background
11481,-0.002159581314486702,125,128,bce_rec_l1p0_model_clean,narrow,0.01088755334901141,0.08409869677785503,1973186932.397265,-0.0037897920255076656,0.4740740740740741,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.03569176948721968,0.0039849316685464375,0.01,,120,input_specific_validation_background
3577,-0.002159581314486702,40,52,bce_rec_l1p0_model_clean,narrow,0.01118255521386637,0.08409869677785503,1973186932.397265,-0.0037897920255076656,0.4444444444444444,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.03569176948721968,0.0039849316685464375,0.01,,40,input_specific_validation_background
11481,-0.002159581314486702,13,103,bce_rec_l1p0_model_clean,narrow,0.0011323055482971866,0.08409869677785503,1973186932.397265,-0.0037897920255076656,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.03569176948721968,0.0039849316685464375,0.001,,120,input_specific_validation_background
3577,-0.002159581314486702,7,42,bce_rec_l1p0_model_clean,narrow,0.0019569471624266144,0.08409869677785503,1973186932.397265,-0.0037897920255076656,0.358974358974359,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.03569176948721968,0.0039849316685464375,0.001,,40,input_specific_validation_background
10839,0.0004222760844452136,116,161,bce_rec_l1p0_model_clean,default,0.010702094289141064,0.08409869677785503,1973186932.397265,-0.0007029316549065356,0.5962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.039613885463858994,0.0028878405625144036,0.01,,120,input_specific_validation_background
3326,0.0004222760844452136,36,57,bce_rec_l1p0_model_clean,default,0.010823812387251955,0.08409869677785503,1973186932.397265,-0.0007029316549065356,0.48717948717948717,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.039613885463858994,0.0028878405625144036,0.01,,40,input_specific_validation_background
10839,0.0004222760844452136,13,133,bce_rec_l1p0_model_clean,default,0.0011993726358520158,0.08409869677785503,1973186932.397265,-0.0007029316549065356,0.4925925925925926,D2A_fixed_pfa,,2019_04_30_mlms000,clean_peak_percentile,270,0.039613885463858994,0.0028878405625144036,0.001,,120,input_specific_validation_background
3326,0.0004222760844452136,7,45,bce_rec_l1p0_model_clean,default,0.0021046301864101023,0.08409869677785503,1973186932.397265,-0.0007029316549065356,0.38461538461538464,D2A_fixed_pfa,,2019_04_30_mlms001,clean_peak_percentile,117,0.039613885463858994,0.0028878405625144036,0.001,,40,input_specific_validation_background
10839,0.0004222760844452136,116,161,bce_rec_l1p0_model_clean,default,0.010702094289141064,0.08409869677785503,1973186932.397265,-0.0007029316549065356,0.5962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.039613885463858994,0.0028878405625144036,0.01,,120,input_specific_validation_background
3326,0.0004222760844452136,36,57,bce_rec_l1p0_model_clean,default,0.010823812387251955,0.08409869677785503,1973186932.397265,-0.0007029316549065356,0.48717948717948717,D2A_fixed_pfa,,2019_04_30_mlms001,cfar_margin,117,0.039613885463858994,0.0028878405625144036,0.01,,40,input_specific_validation_background
10839,0.0004222760844452136,13,133,bce_rec_l1p0_model_clean,default,0.0011993726358520158,0.08409869677785503,1973186932.397265,-0.0007029316549065356,0.4925925925925926,D2A_fixed_pfa,,2019_04_30_mlms000,cfar_margin,270,0.039613885463858994,0.0028878405625144036,0.001,,120,input_specific_validation_background
