background_energy_increase_db,class_group,hit_count,input_type,mask_name,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,pd,protocol,sir_name,source_stage,split_definition,target_count,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_scope,target_sir_db,threshold_source
0.549518946646823,motorbike_like,0,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.27649752734987537,-0.21563727206951216,0.01,all,-10.0,input_specific_validation_background
0.549518946646823,pedestrian_like,133,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,0.6855670103092784,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,194,0.27649752734987537,-0.21563727206951216,0.01,all,-10.0,input_specific_validation_background
0.549518946646823,vehicle_like,40,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,0.8695652173913043,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,46,0.27649752734987537,-0.21563727206951216,0.01,all,-10.0,input_specific_validation_background
0.549518946646823,cyclist_like,9,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,0.13636363636363635,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,66,0.27649752734987537,-0.21563727206951216,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.549518946646823,motorbike_like,0,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.27649752734987537,-0.21563727206951216,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.549518946646823,pedestrian_like,70,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,0.6140350877192983,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,114,0.27649752734987537,-0.21563727206951216,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.549518946646823,vehicle_like,19,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,0.8260869565217391,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,23,0.27649752734987537,-0.21563727206951216,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.549518946646823,cyclist_like,48,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,0.32653061224489793,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,147,0.27649752734987537,-0.21563727206951216,0.001,all,-10.0,input_specific_validation_background
0.549518946646823,motorbike_like,0,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.27649752734987537,-0.21563727206951216,0.001,all,-10.0,input_specific_validation_background
0.549518946646823,pedestrian_like,103,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,0.5309278350515464,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,194,0.27649752734987537,-0.21563727206951216,0.001,all,-10.0,input_specific_validation_background
0.549518946646823,vehicle_like,35,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,0.7608695652173914,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,46,0.27649752734987537,-0.21563727206951216,0.001,all,-10.0,input_specific_validation_background
0.549518946646823,cyclist_like,4,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,0.06060606060606061,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,66,0.27649752734987537,-0.21563727206951216,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.549518946646823,motorbike_like,0,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.27649752734987537,-0.21563727206951216,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.549518946646823,pedestrian_like,41,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,0.35964912280701755,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,114,0.27649752734987537,-0.21563727206951216,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.549518946646823,vehicle_like,14,mse_output,default,1.3579996531153278,814190170113.2738,0.8086643707443173,0.6086956521739131,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,23,0.27649752734987537,-0.21563727206951216,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,cyclist_like,28,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.19047619047619047,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,147,0.3040676765956476,-0.25318810655020973,0.01,all,-10.0,input_specific_validation_background
0.7625256131947383,motorbike_like,0,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,0,0.3040676765956476,-0.25318810655020973,0.01,all,-10.0,input_specific_validation_background
0.7625256131947383,pedestrian_like,132,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.6804123711340206,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,194,0.3040676765956476,-0.25318810655020973,0.01,all,-10.0,input_specific_validation_background
0.7625256131947383,vehicle_like,41,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.8913043478260869,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,46,0.3040676765956476,-0.25318810655020973,0.01,all,-10.0,input_specific_validation_background
0.7625256131947383,cyclist_like,13,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.11926605504587157,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,109,0.3040676765956476,-0.25318810655020973,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,motorbike_like,0,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,0,0.3040676765956476,-0.25318810655020973,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,pedestrian_like,101,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.6516129032258065,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,155,0.3040676765956476,-0.25318810655020973,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,vehicle_like,25,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.8620689655172413,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,29,0.3040676765956476,-0.25318810655020973,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,cyclist_like,15,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.10204081632653061,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,147,0.3040676765956476,-0.25318810655020973,0.001,all,-10.0,input_specific_validation_background
0.7625256131947383,motorbike_like,0,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,0,0.3040676765956476,-0.25318810655020973,0.001,all,-10.0,input_specific_validation_background
0.7625256131947383,pedestrian_like,103,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.5309278350515464,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,194,0.3040676765956476,-0.25318810655020973,0.001,all,-10.0,input_specific_validation_background
0.7625256131947383,vehicle_like,34,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.7391304347826086,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,46,0.3040676765956476,-0.25318810655020973,0.001,all,-10.0,input_specific_validation_background
0.7625256131947383,cyclist_like,2,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.01834862385321101,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,109,0.3040676765956476,-0.25318810655020973,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,motorbike_like,0,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,0,0.3040676765956476,-0.25318810655020973,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,pedestrian_like,73,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.47096774193548385,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,155,0.3040676765956476,-0.25318810655020973,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,vehicle_like,19,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.6551724137931034,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,29,0.3040676765956476,-0.25318810655020973,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,cyclist_like,28,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.19047619047619047,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,147,0.3040676765956476,-0.25318810655020973,0.01,all,-10.0,input_specific_validation_background
0.7625256131947383,motorbike_like,0,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.3040676765956476,-0.25318810655020973,0.01,all,-10.0,input_specific_validation_background
0.7625256131947383,pedestrian_like,132,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.6804123711340206,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,194,0.3040676765956476,-0.25318810655020973,0.01,all,-10.0,input_specific_validation_background
0.7625256131947383,vehicle_like,41,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.8913043478260869,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,46,0.3040676765956476,-0.25318810655020973,0.01,all,-10.0,input_specific_validation_background
0.7625256131947383,cyclist_like,13,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.11926605504587157,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,109,0.3040676765956476,-0.25318810655020973,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,motorbike_like,0,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.3040676765956476,-0.25318810655020973,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,pedestrian_like,101,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.6516129032258065,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,155,0.3040676765956476,-0.25318810655020973,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,vehicle_like,25,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.8620689655172413,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,29,0.3040676765956476,-0.25318810655020973,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,cyclist_like,15,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.10204081632653061,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,147,0.3040676765956476,-0.25318810655020973,0.001,all,-10.0,input_specific_validation_background
0.7625256131947383,motorbike_like,0,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.3040676765956476,-0.25318810655020973,0.001,all,-10.0,input_specific_validation_background
0.7625256131947383,pedestrian_like,103,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.5309278350515464,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,194,0.3040676765956476,-0.25318810655020973,0.001,all,-10.0,input_specific_validation_background
0.7625256131947383,vehicle_like,34,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.7391304347826086,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,46,0.3040676765956476,-0.25318810655020973,0.001,all,-10.0,input_specific_validation_background
0.7625256131947383,cyclist_like,2,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.01834862385321101,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,109,0.3040676765956476,-0.25318810655020973,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,motorbike_like,0,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.3040676765956476,-0.25318810655020973,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,pedestrian_like,73,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.47096774193548385,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,155,0.3040676765956476,-0.25318810655020973,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7625256131947383,vehicle_like,19,bce_rec_anchor_output,narrow,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.6551724137931034,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,29,0.3040676765956476,-0.25318810655020973,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,cyclist_like,65,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.4421768707482993,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,147,0.3357895142781583,-0.28660399282352095,0.01,all,-10.0,input_specific_validation_background
0.7675893520441973,motorbike_like,0,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,0,0.3357895142781583,-0.28660399282352095,0.01,all,-10.0,input_specific_validation_background
0.7675893520441973,pedestrian_like,134,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.6907216494845361,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,194,0.3357895142781583,-0.28660399282352095,0.01,all,-10.0,input_specific_validation_background
0.7675893520441973,vehicle_like,41,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.8913043478260869,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,46,0.3357895142781583,-0.28660399282352095,0.01,all,-10.0,input_specific_validation_background
0.7675893520441973,cyclist_like,10,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.15151515151515152,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,66,0.3357895142781583,-0.28660399282352095,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,motorbike_like,0,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,0,0.3357895142781583,-0.28660399282352095,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,pedestrian_like,70,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.6140350877192983,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,114,0.3357895142781583,-0.28660399282352095,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,vehicle_like,20,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.8695652173913043,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,23,0.3357895142781583,-0.28660399282352095,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,cyclist_like,49,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.3333333333333333,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,147,0.3357895142781583,-0.28660399282352095,0.001,all,-10.0,input_specific_validation_background
0.7675893520441973,motorbike_like,0,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,0,0.3357895142781583,-0.28660399282352095,0.001,all,-10.0,input_specific_validation_background
0.7675893520441973,pedestrian_like,104,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.5360824742268041,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,194,0.3357895142781583,-0.28660399282352095,0.001,all,-10.0,input_specific_validation_background
0.7675893520441973,vehicle_like,35,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.7608695652173914,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,46,0.3357895142781583,-0.28660399282352095,0.001,all,-10.0,input_specific_validation_background
0.7675893520441973,cyclist_like,4,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.06060606060606061,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,66,0.3357895142781583,-0.28660399282352095,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,motorbike_like,0,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,0,0.3357895142781583,-0.28660399282352095,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,pedestrian_like,42,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.3684210526315789,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,114,0.3357895142781583,-0.28660399282352095,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,vehicle_like,14,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.6086956521739131,D2A_fixed_pfa,severe,D3/D4-anchor,clean_peak_percentile,23,0.3357895142781583,-0.28660399282352095,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,cyclist_like,65,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.4421768707482993,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,147,0.3357895142781583,-0.28660399282352095,0.01,all,-10.0,input_specific_validation_background
0.7675893520441973,motorbike_like,0,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.3357895142781583,-0.28660399282352095,0.01,all,-10.0,input_specific_validation_background
0.7675893520441973,pedestrian_like,134,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.6907216494845361,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,194,0.3357895142781583,-0.28660399282352095,0.01,all,-10.0,input_specific_validation_background
0.7675893520441973,vehicle_like,41,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.8913043478260869,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,46,0.3357895142781583,-0.28660399282352095,0.01,all,-10.0,input_specific_validation_background
0.7675893520441973,cyclist_like,10,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.15151515151515152,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,66,0.3357895142781583,-0.28660399282352095,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,motorbike_like,0,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.3357895142781583,-0.28660399282352095,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,pedestrian_like,70,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.6140350877192983,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,114,0.3357895142781583,-0.28660399282352095,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,vehicle_like,20,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.8695652173913043,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,23,0.3357895142781583,-0.28660399282352095,0.01,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,cyclist_like,49,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.3333333333333333,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,147,0.3357895142781583,-0.28660399282352095,0.001,all,-10.0,input_specific_validation_background
0.7675893520441973,motorbike_like,0,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.3357895142781583,-0.28660399282352095,0.001,all,-10.0,input_specific_validation_background
0.7675893520441973,pedestrian_like,104,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.5360824742268041,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,194,0.3357895142781583,-0.28660399282352095,0.001,all,-10.0,input_specific_validation_background
0.7675893520441973,vehicle_like,35,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.7608695652173914,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,46,0.3357895142781583,-0.28660399282352095,0.001,all,-10.0,input_specific_validation_background
0.7675893520441973,cyclist_like,4,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.06060606060606061,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,66,0.3357895142781583,-0.28660399282352095,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,motorbike_like,0,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,0,0.3357895142781583,-0.28660399282352095,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,pedestrian_like,42,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.3684210526315789,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,114,0.3357895142781583,-0.28660399282352095,0.001,non_overlap_only,-10.0,input_specific_validation_background
0.7675893520441973,vehicle_like,14,bce_rec_anchor_output,default,1.6821018422924492,1600617661080.6626,0.894177622812343,0.6086956521739131,D2A_fixed_pfa,severe,D3/D4-anchor,cfar_margin,23,0.3357895142781583,-0.28660399282352095,0.001,non_overlap_only,-10.0,input_specific_validation_background
-0.044398957931195554,cyclist_like,26,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.17687074829931973,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,147,0.06060239976669781,0.006661449820332879,0.01,all,,input_specific_validation_background
-0.044398957931195554,motorbike_like,0,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,0,0.06060239976669781,0.006661449820332879,0.01,all,,input_specific_validation_background
-0.044398957931195554,pedestrian_like,119,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.6134020618556701,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,194,0.06060239976669781,0.006661449820332879,0.01,all,,input_specific_validation_background
-0.044398957931195554,vehicle_like,39,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.8478260869565217,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,46,0.06060239976669781,0.006661449820332879,0.01,all,,input_specific_validation_background
-0.044398957931195554,cyclist_like,11,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.10091743119266056,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,109,0.06060239976669781,0.006661449820332879,0.01,non_overlap_only,,input_specific_validation_background
-0.044398957931195554,motorbike_like,0,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,0,0.06060239976669781,0.006661449820332879,0.01,non_overlap_only,,input_specific_validation_background
-0.044398957931195554,pedestrian_like,88,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.567741935483871,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,155,0.06060239976669781,0.006661449820332879,0.01,non_overlap_only,,input_specific_validation_background
-0.044398957931195554,vehicle_like,23,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.7931034482758621,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,29,0.06060239976669781,0.006661449820332879,0.01,non_overlap_only,,input_specific_validation_background
-0.044398957931195554,cyclist_like,15,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.10204081632653061,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,147,0.06060239976669781,0.006661449820332879,0.001,all,,input_specific_validation_background
-0.044398957931195554,motorbike_like,0,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,0,0.06060239976669781,0.006661449820332879,0.001,all,,input_specific_validation_background
-0.044398957931195554,pedestrian_like,100,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.5154639175257731,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,194,0.06060239976669781,0.006661449820332879,0.001,all,,input_specific_validation_background
-0.044398957931195554,vehicle_like,35,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.7608695652173914,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,46,0.06060239976669781,0.006661449820332879,0.001,all,,input_specific_validation_background
-0.044398957931195554,cyclist_like,2,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.01834862385321101,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,109,0.06060239976669781,0.006661449820332879,0.001,non_overlap_only,,input_specific_validation_background
-0.044398957931195554,motorbike_like,0,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,0,0.06060239976669781,0.006661449820332879,0.001,non_overlap_only,,input_specific_validation_background
-0.044398957931195554,pedestrian_like,70,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.45161290322580644,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,155,0.06060239976669781,0.006661449820332879,0.001,non_overlap_only,,input_specific_validation_background
-0.044398957931195554,vehicle_like,20,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.6896551724137931,D2A_fixed_pfa,,D3/D4-anchor,clean_peak_percentile,29,0.06060239976669781,0.006661449820332879,0.001,non_overlap_only,,input_specific_validation_background
-0.044398957931195554,cyclist_like,26,balanced_mild_model_clean,narrow,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.17687074829931973,D2A_fixed_pfa,,D3/D4-anchor,cfar_margin,147,0.06060239976669781,0.006661449820332879,0.01,all,,input_specific_validation_background
