achieved_sir_db,default_has_overlap,default_mid_count,default_non_overlap_count,default_strong_count,default_target_count,default_weak_count,frame_id,frame_idx,interference_params_json,mask_types,narrow_has_overlap,narrow_mid_count,narrow_non_overlap_count,narrow_strong_count,narrow_target_count,narrow_weak_count,num_interferers,sample_id,sir_name,source_sequence,split,target_sir_db
9.999999999999998,True,0,0,2,2,0,d1a_000002,1,"[{""interferer_id"": 0, ""phase0_rad"": 1.0030753263014007, ""fast_freq_norm"": -0.09216081688469208, ""slope_mismatch_norm"": 5.073315568938485, ""time_offset_norm"": 0.05111700343717129, ""slow_time_freq_cycles_per_chirp"": -0.04784654201570936, ""amp_jitter"": 0.8102789323466256}]",default;narrow,False,1,2,1,2,0,1,train_00001,light,2019_04_30_mlms000,train,10.0
0.0,True,0,0,2,2,0,d1a_000002,1,"[{""interferer_id"": 0, ""phase0_rad"": 3.3895372832559767, ""fast_freq_norm"": 0.3605623226708558, ""slope_mismatch_norm"": -4.334130867016133, ""time_offset_norm"": -0.07487785668634966, ""slow_time_freq_cycles_per_chirp"": 0.036472971177073266, ""amp_jitter"": 0.8125429625100632}, {""interferer_id"": 1, ""phase0_rad"": 0.550408358174027, ""fast_freq_norm"": 0.34021725163771593, ""slope_mismatch_norm"": 6.757616015016312, ""time_offset_norm"": 0.003901969452985432, ""slow_time_freq_cycles_per_chirp"": 0.023071520368118964, ""amp_jitter"": 1.1658020993992975}]",default;narrow,False,1,2,1,2,0,2,train_00002,medium,2019_04_30_mlms000,train,0.0
10.000000000000002,True,0,0,2,2,0,d1a_000004,3,"[{""interferer_id"": 0, ""phase0_rad"": 2.3866564699234605, ""fast_freq_norm"": 0.07007373054645877, ""slope_mismatch_norm"": 2.068252763623292, ""time_offset_norm"": 0.15479449061263695, ""slow_time_freq_cycles_per_chirp"": 0.05467916699997859, ""amp_jitter"": 0.8686473404435413}]",default;narrow,False,0,2,2,2,0,1,train_00003,light,2019_04_30_mlms000,train,10.0
-4.821637332766436e-16,True,0,0,2,2,0,d1a_000004,3,"[{""interferer_id"": 0, ""phase0_rad"": 2.7488771924794255, ""fast_freq_norm"": 0.2592551158478053, ""slope_mismatch_norm"": 7.279130981811845, ""time_offset_norm"": 0.10702551821837236, ""slow_time_freq_cycles_per_chirp"": -0.06731541879644973, ""amp_jitter"": 1.0245617900964012}, {""interferer_id"": 1, ""phase0_rad"": 4.3133871248503155, ""fast_freq_norm"": -0.4045921517355653, ""slope_mismatch_norm"": 5.646169137425016, ""time_offset_norm"": -0.037259747773158214, ""slow_time_freq_cycles_per_chirp"": -0.019711404153841143, ""amp_jitter"": 0.9811534952737652}]",default;narrow,False,0,2,2,2,0,2,train_00004,medium,2019_04_30_mlms000,train,0.0
10.000000000000002,True,1,0,2,3,0,d1a_000011,10,"[{""interferer_id"": 0, ""phase0_rad"": 6.03550700499922, ""fast_freq_norm"": -0.2555477146187013, ""slope_mismatch_norm"": 3.435859963327612, ""time_offset_norm"": -0.037906356102102245, ""slow_time_freq_cycles_per_chirp"": 0.06364135946494108, ""amp_jitter"": 0.9028500799027762}]",default;narrow,True,1,0,2,3,0,1,train_00005,light,2019_04_30_mlms000,train,10.0
9.64327466553287e-16,True,1,0,2,3,0,d1a_000011,10,"[{""interferer_id"": 0, ""phase0_rad"": 2.580258199097549, ""fast_freq_norm"": -0.05010919125601948, ""slope_mismatch_norm"": 2.990421790281605, ""time_offset_norm"": -0.005317109231885497, ""slow_time_freq_cycles_per_chirp"": -0.050613062022781014, ""amp_jitter"": 1.1783983500246382}, {""interferer_id"": 1, ""phase0_rad"": 4.149728334824554, ""fast_freq_norm"": 0.2870593137433914, ""slope_mismatch_norm"": -2.3285091912537768, ""time_offset_norm"": 0.11030802082517321, ""slow_time_freq_cycles_per_chirp"": 0.03744672680644734, ""amp_jitter"": 0.820196079167014}]",default;narrow,True,1,0,2,3,0,2,train_00006,medium,2019_04_30_mlms000,train,0.0
9.999999999999996,True,1,0,2,3,0,d1a_000021,20,"[{""interferer_id"": 0, ""phase0_rad"": 1.0635777286150034, ""fast_freq_norm"": 0.1774734645953508, ""slope_mismatch_norm"": 3.7285961782712604, ""time_offset_norm"": -0.33779686256711455, ""slow_time_freq_cycles_per_chirp"": 0.04321285343663028, ""amp_jitter"": 1.1247067854259782}]",default;narrow,True,1,0,2,3,0,1,train_00007,light,2019_04_30_mlms000,train,10.0
1.928654933106574e-15,True,1,0,2,3,0,d1a_000021,20,"[{""interferer_id"": 0, ""phase0_rad"": 2.297049439470959, ""fast_freq_norm"": -0.39047231247563113, ""slope_mismatch_norm"": 4.130644584760034, ""time_offset_norm"": 0.23827151458405227, ""slow_time_freq_cycles_per_chirp"": -0.01070566394688921, ""amp_jitter"": 0.860571878103209}, {""interferer_id"": 1, ""phase0_rad"": 1.8030084059296563, ""fast_freq_norm"": 0.07216820085895959, ""slope_mismatch_norm"": -3.2492373824528267, ""time_offset_norm"": -0.2500746365185149, ""slow_time_freq_cycles_per_chirp"": 0.02320684524939573, ""amp_jitter"": 0.7520772945732639}]",default;narrow,True,1,0,2,3,0,2,train_00008,medium,2019_04_30_mlms000,train,0.0
10.000000000000002,True,1,0,2,3,0,d1a_000022,21,"[{""interferer_id"": 0, ""phase0_rad"": 0.3769880477493167, ""fast_freq_norm"": -0.29986339645174775, ""slope_mismatch_norm"": 6.633195960944214, ""time_offset_norm"": 0.09576530408477718, ""slow_time_freq_cycles_per_chirp"": 0.05181391189271235, ""amp_jitter"": 0.8847632015155225}]",default;narrow,True,1,0,2,3,0,1,train_00009,light,2019_04_30_mlms000,train,10.0
0.0,True,1,0,2,3,0,d1a_000022,21,"[{""interferer_id"": 0, ""phase0_rad"": 2.4901001359599633, ""fast_freq_norm"": -0.1065744151801426, ""slope_mismatch_norm"": 1.6484874827353533, ""time_offset_norm"": -0.05589203304010204, ""slow_time_freq_cycles_per_chirp"": 0.07449582620240246, ""amp_jitter"": 0.9823778433501595}, {""interferer_id"": 1, ""phase0_rad"": 4.684891510462391, ""fast_freq_norm"": -0.3782476185961268, ""slope_mismatch_norm"": 2.301328829212137, ""time_offset_norm"": -0.023131086728313766, ""slow_time_freq_cycles_per_chirp"": 0.0032185768167893314, ""amp_jitter"": 1.1130931094770908}]",default;narrow,True,1,0,2,3,0,2,train_00010,medium,2019_04_30_mlms000,train,0.0
